Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Rhythm	Melody	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	annotations	Age_at_recording
VOX-632	C	Clean_FLAT	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-632.wav	Nathan Bagwell Jr.	20250610				
VOX-633	C	Screaming_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-633.wav	Nathan Bagwell Jr.	20250610				
VOX-634	C	Screaming_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-634.wav	Nathan Bagwell Jr.	20250610				
VOX-635	C	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-635.wav	Nathan Bagwell Jr.	20250610				
VOX-636	C	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-636.wav	Nathan Bagwell Jr.	20250610				
VOX-637	C	Clean	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-637.wav	Nathan Bagwell Jr.	20250610				
VOX-638	C	Clean_FLAT	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-638.wav	Nathan Bagwell Jr.	20250610				
VOX-639	C	Screaming_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-639.wav	Nathan Bagwell Jr.	20250610				
VOX-640	C	Screaming_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-640.wav	Nathan Bagwell Jr.	20250610				
VOX-641	C	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-641.wav	Nathan Bagwell Jr.	20250610				
VOX-642	C	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-642.wav	Nathan Bagwell Jr.	20250610				
VOX-643	C	Clean	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-643.wav	Nathan Bagwell Jr.	20250610				
VOX-644	C	Clean_FLAT	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-644.wav	Nathan Bagwell Jr.	20250610				
VOX-645	C	Screaming_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-645.wav	Nathan Bagwell Jr.	20250610				
VOX-646	C	Screaming_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-646.wav	Nathan Bagwell Jr.	20250610				
VOX-647	C	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-647.wav	Nathan Bagwell Jr.	20250610				
VOX-648	C	Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-648.wav	Nathan Bagwell Jr.	20250610				
VOX-649	C	Clean	Protest the Hero	Tapestry	"""Like a million other soldiers"""				85	4/4	EXCE-131	audio/VOX-649.wav	Nathan Bagwell Jr.	20250610				
VOX-650	C	Clean_FLAT	Protest the Hero	Tapestry	"""Like a million other soldiers"""				85	4/4	EXCE-131	audio/VOX-650.wav	Nathan Bagwell Jr.	20250610				
VOX-651	C	Screaming_NV	Protest the Hero	Tapestry	"""Like a million other soldiers"""				85	4/4	EXCE-131	audio/VOX-651.wav	Nathan Bagwell Jr.	20250610				
VOX-652	C	Screaming_V	Protest the Hero	Tapestry	"""Like a million other soldiers"""				85	4/4	EXCE-131	audio/VOX-652.wav	Nathan Bagwell Jr.	20250610				
VOX-653	C	Growling_NV	Protest the Hero	Tapestry	"""Like a million other soldiers"""				85	4/4	EXCE-131	audio/VOX-653.wav	Nathan Bagwell Jr.	20250610				
VOX-654	C	Growling_V	Protest the Hero	Tapestry	"""Like a million other soldiers"""				85	4/4	EXCE-131	audio/VOX-654.wav	Nathan Bagwell Jr.	20250610				
VOX-655	C	Clean	Metallica	Chasing Light	"""turn so you won't see"""				90	4/4	EXCE-125	audio/VOX-655.wav	Nathan Bagwell Jr.	20250610				
VOX-656	C	Clean_FLAT	Metallica	Chasing Light	"""turn so you won't see"""				90	4/4	EXCE-125	audio/VOX-656.wav	Nathan Bagwell Jr.	20250610				
VOX-657	C	Screaming_NV	Metallica	Chasing Light	"""turn so you won't see"""				90	4/4	EXCE-125	audio/VOX-657.wav	Nathan Bagwell Jr.	20250610				
VOX-658	C	Screaming_V	Metallica	Chasing Light	"""turn so you won't see"""				90	4/4	EXCE-125	audio/VOX-658.wav	Nathan Bagwell Jr.	20250610				
VOX-659	C	Growling_NV	Metallica	Chasing Light	"""turn so you won't see"""				90	4/4	EXCE-125	audio/VOX-659.wav	Nathan Bagwell Jr.	20250610				
VOX-660	C	Growling_V	Metallica	Chasing Light	"""turn so you won't see"""				90	4/4	EXCE-125	audio/VOX-660.wav	Nathan Bagwell Jr.	20250610				
VOX-661	C	Clean	Protest the Hero	Rivet	"""Land of common sense"""				100	4/4	EXCE-133	audio/VOX-661.wav	Nathan Bagwell Jr.	20250610				
VOX-662	C	Clean_FLAT	Protest the Hero	Rivet	"""Land of common sense"""				100	4/4	EXCE-133	audio/VOX-662.wav	Nathan Bagwell Jr.	20250610				
VOX-663	C	Screaming_NV	Protest the Hero	Rivet	"""Land of common sense"""				100	4/4	EXCE-133	audio/VOX-663.wav	Nathan Bagwell Jr.	20250610				
VOX-664	C	Screaming_V	Protest the Hero	Rivet	"""Land of common sense"""				100	4/4	EXCE-133	audio/VOX-664.wav	Nathan Bagwell Jr.	20250610				
VOX-665	C	Growling_NV	Protest the Hero	Rivet	"""Land of common sense"""				100	4/4	EXCE-133	audio/VOX-665.wav	Nathan Bagwell Jr.	20250610				
VOX-666	C	Growling_V	Protest the Hero	Rivet	"""Land of common sense"""				100	4/4	EXCE-133	audio/VOX-666.wav	Nathan Bagwell Jr.	20250610				
VOX-667	C	Clean	Metallica	Murder One	"""Still hear your thunder"""				105	4/4	EXCE-123	audio/VOX-667.wav	Nathan Bagwell Jr.	20250610				
VOX-668	C	Clean_FLAT	Metallica	Murder One	"""Still hear your thunder"""				105	4/4	EXCE-123	audio/VOX-668.wav	Nathan Bagwell Jr.	20250610				
VOX-669	C	Screaming_NV	Metallica	Murder One	"""Still hear your thunder"""				105	4/4	EXCE-123	audio/VOX-669.wav	Nathan Bagwell Jr.	20250610				
VOX-670	C	Screaming_V	Metallica	Murder One	"""Still hear your thunder"""				105	4/4	EXCE-123	audio/VOX-670.wav	Nathan Bagwell Jr.	20250610				
VOX-671	C	Growling_NV	Metallica	Murder One	"""Still hear your thunder"""				105	4/4	EXCE-123	audio/VOX-671.wav	Nathan Bagwell Jr.	20250610				
VOX-672	C	Growling_V	Metallica	Murder One	"""Still hear your thunder"""				105	4/4	EXCE-123	audio/VOX-672.wav	Nathan Bagwell Jr.	20250610				
VOX-673	C	Clean	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""				135	4/4	EXCE-077	audio/VOX-673.wav	Nathan Bagwell Jr.	20250610				
VOX-674	C	Clean_FLAT	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""				135	4/4	EXCE-077	audio/VOX-674.wav	Nathan Bagwell Jr.	20250610				
VOX-675	C	Screaming_NV	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""				135	4/4	EXCE-077	audio/VOX-675.wav	Nathan Bagwell Jr.	20250610				
VOX-676	C	Screaming_V	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""				135	4/4	EXCE-077	audio/VOX-676.wav	Nathan Bagwell Jr.	20250610				
VOX-677	C	Growling_NV	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""				135	4/4	EXCE-077	audio/VOX-677.wav	Nathan Bagwell Jr.	20250610				
VOX-678	C	Growling_V	Cradle of Filth	Of Mist And Midnight Skies	"""We will ride again"""				135	4/4	EXCE-077	audio/VOX-678.wav	Nathan Bagwell Jr.	20250610				
VOX-679	C	Clean	Chelsea Grin	Cursed	"""May the fallen rise"""				120	4/4	EXCE-086	audio/VOX-679.wav	Nathan Bagwell Jr.	20250610				
VOX-680	C	Clean_FLAT	Chelsea Grin	Cursed	"""May the fallen rise"""				120	4/4	EXCE-086	audio/VOX-680.wav	Nathan Bagwell Jr.	20250610				
VOX-681	C	Screaming_NV	Chelsea Grin	Cursed	"""May the fallen rise"""				120	4/4	EXCE-086	audio/VOX-681.wav	Nathan Bagwell Jr.	20250610				
VOX-682	C	Screaming_V	Chelsea Grin	Cursed	"""May the fallen rise"""				120	4/4	EXCE-086	audio/VOX-682.wav	Nathan Bagwell Jr.	20250610				
VOX-683	C	Growling_NV	Chelsea Grin	Cursed	"""May the fallen rise"""				120	4/4	EXCE-086	audio/VOX-683.wav	Nathan Bagwell Jr.	20250610				
VOX-684	C	Growling_V	Chelsea Grin	Cursed	"""May the fallen rise"""				120	4/4	EXCE-086	audio/VOX-684.wav	Nathan Bagwell Jr.	20250610				
VOX-685	C	Clean	Chelsea Grin	Last Breath	"""I have not seen you smile"""				118	4/4	EXCE-085	audio/VOX-685.wav	Nathan Bagwell Jr.	20250610				
VOX-686	C	Clean_FLAT	Chelsea Grin	Last Breath	"""I have not seen you smile"""				118	4/4	EXCE-085	audio/VOX-686.wav	Nathan Bagwell Jr.	20250610				
VOX-687	C	Screaming_NV	Chelsea Grin	Last Breath	"""I have not seen you smile"""				118	4/4	EXCE-085	audio/VOX-687.wav	Nathan Bagwell Jr.	20250610				
VOX-688	C	Screaming_V	Chelsea Grin	Last Breath	"""I have not seen you smile"""				118	4/4	EXCE-085	audio/VOX-688.wav	Nathan Bagwell Jr.	20250610				
VOX-689	C	Growling_NV	Chelsea Grin	Last Breath	"""I have not seen you smile"""				118	4/4	EXCE-085	audio/VOX-689.wav	Nathan Bagwell Jr.	20250610				
VOX-690	C	Growling_V	Chelsea Grin	Last Breath	"""I have not seen you smile"""				118	4/4	EXCE-085	audio/VOX-690.wav	Nathan Bagwell Jr.	20250610				
VOX-691	C	Clean	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""				135	4/4	EXCE-046	audio/VOX-691.wav	Nathan Bagwell Jr.	20250610				
VOX-692	C	Clean_FLAT	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""				135	4/4	EXCE-046	audio/VOX-692.wav	Nathan Bagwell Jr.	20250610				
VOX-693	C	Screaming_NV	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""				135	4/4	EXCE-046	audio/VOX-693.wav	Nathan Bagwell Jr.	20250610				
VOX-694	C	Screaming_V	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""				135	4/4	EXCE-046	audio/VOX-694.wav	Nathan Bagwell Jr.	20250610				
VOX-695	C	Growling_NV	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""				135	4/4	EXCE-046	audio/VOX-695.wav	Nathan Bagwell Jr.	20250610				
VOX-696	C	Growling_V	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""				135	4/4	EXCE-046	audio/VOX-696.wav	Nathan Bagwell Jr.	20250610				
VOX-697	C	Clean	Incantation	Extirpated Dominus	"""I ascend the throne"""				165	6/8	EXCE-031	audio/VOX-697.wav	Nathan Bagwell Jr.	20250610				
VOX-698	C	Clean_FLAT	Incantation	Extirpated Dominus	"""I ascend the throne"""				165	6/8	EXCE-031	audio/VOX-698.wav	Nathan Bagwell Jr.	20250610				
VOX-699	C	Screaming_NV	Incantation	Extirpated Dominus	"""I ascend the throne"""				165	6/8	EXCE-031	audio/VOX-699.wav	Nathan Bagwell Jr.	20250610				
VOX-700	C	Screaming_V	Incantation	Extirpated Dominus	"""I ascend the throne"""				165	6/8	EXCE-031	audio/VOX-700.wav	Nathan Bagwell Jr.	20250610				
VOX-701	C	Growling_NV	Incantation	Extirpated Dominus	"""I ascend the throne"""				165	6/8	EXCE-031	audio/VOX-701.wav	Nathan Bagwell Jr.	20250610				
VOX-702	C	Growling_V	Incantation	Extirpated Dominus	"""I ascend the throne"""				165	6/8	EXCE-031	audio/VOX-702.wav	Nathan Bagwell Jr.	20250610				
VOX-703	C	Clean	Carcass	Cadaveric Incubator of Endoparasites	"""Come and take a bite"""				200	4/4	EXCE-017	audio/VOX-703.wav	Nathan Bagwell Jr.	20250610				
VOX-704	C	Clean_FLAT	Carcass	Cadaveric Incubator of Endoparasites	"""Come and take a bite"""				200	4/4	EXCE-017	audio/VOX-704.wav	Nathan Bagwell Jr.	20250610				
VOX-705	C	Screaming_NV	Carcass	Cadaveric Incubator of Endoparasites	"""Come and take a bite"""				200	4/4	EXCE-017	audio/VOX-705.wav	Nathan Bagwell Jr.	20250610				
VOX-706	C	Screaming_V	Carcass	Cadaveric Incubator of Endoparasites	"""Come and take a bite"""				200	4/4	EXCE-017	audio/VOX-706.wav	Nathan Bagwell Jr.	20250610				
VOX-707	C	Growling_NV	Carcass	Cadaveric Incubator of Endoparasites	"""Come and take a bite"""				200	4/4	EXCE-017	audio/VOX-707.wav	Nathan Bagwell Jr.	20250610				
VOX-708	C	Growling_V	Carcass	Cadaveric Incubator of Endoparasites	"""Come and take a bite"""				200	4/4	EXCE-017	audio/VOX-708.wav	Nathan Bagwell Jr.	20250610				
VOX-709	C	Clean	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""				200	4/4	EXCE-020	audio/VOX-709.wav	Nathan Bagwell Jr.	20250610				
VOX-710	C	Clean_FLAT	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""				200	4/4	EXCE-020	audio/VOX-710.wav	Nathan Bagwell Jr.	20250610				
VOX-711	C	Screaming_NV	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""				200	4/4	EXCE-020	audio/VOX-711.wav	Nathan Bagwell Jr.	20250610				
VOX-712	C	Screaming_V	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""				200	4/4	EXCE-020	audio/VOX-712.wav	Nathan Bagwell Jr.	20250610				
VOX-713	C	Growling_NV	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""				200	4/4	EXCE-020	audio/VOX-713.wav	Nathan Bagwell Jr.	20250610				
VOX-714	C	Growling_V	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""				200	4/4	EXCE-020	audio/VOX-714.wav	Nathan Bagwell Jr.	20250610				
VOX-715	C	Clean	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""				180	6/8	EXCE-001	audio/VOX-715.wav	Nathan Bagwell Jr.	20250610				
VOX-716	C	Clean_FLAT	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""				180	6/8	EXCE-001	audio/VOX-716.wav	Nathan Bagwell Jr.	20250610				
VOX-717	C	Screaming_NV	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""				180	6/8	EXCE-001	audio/VOX-717.wav	Nathan Bagwell Jr.	20250610				
VOX-718	C	Screaming_V	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""				180	6/8	EXCE-001	audio/VOX-718.wav	Nathan Bagwell Jr.	20250610				
VOX-719	C	Growling_NV	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""				180	6/8	EXCE-001	audio/VOX-719.wav	Nathan Bagwell Jr.	20250610				
VOX-720	C	Growling_V	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""				180	6/8	EXCE-001	audio/VOX-720.wav	Nathan Bagwell Jr.	20250610				
VOX-721		Clean	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-721.wav						
VOX-722		Clean_FLAT	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-722.wav						
VOX-723		Screaming_NV	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-723.wav						
VOX-724		Screaming_V	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-724.wav						
VOX-725		Growling_NV	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-725.wav						
VOX-726		Growling_V	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-726.wav						
VOX-727		Clean	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-727.wav						
VOX-728		Clean_FLAT	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-728.wav						
VOX-729		Screaming_NV	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-729.wav						
VOX-730		Screaming_V	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-730.wav						
VOX-731		Growling_NV	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-731.wav						
VOX-732		Growling_V	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-732.wav						
VOX-733		Clean	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-733.wav						
VOX-734		Clean_FLAT	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-734.wav						
VOX-735		Screaming_NV	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-735.wav						
VOX-736		Screaming_V	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-736.wav						
VOX-737		Growling_NV	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-737.wav						
VOX-738		Growling_V	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-738.wav						
VOX-739		Clean	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-739.wav						
VOX-740		Clean_FLAT	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-740.wav						
VOX-741		Screaming_NV	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-741.wav						
VOX-742		Screaming_V	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-742.wav						
VOX-743		Growling_NV	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-743.wav						
VOX-744		Growling_V	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-744.wav						
VOX-745		Clean	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-745.wav						
VOX-746		Clean_FLAT	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-746.wav						
VOX-747		Screaming_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-747.wav						
VOX-748		Screaming_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-748.wav						
VOX-749		Growling_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-749.wav						
VOX-750		Growling_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-750.wav						
VOX-751		Clean	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-751.wav						
VOX-752		Clean_FLAT	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-752.wav						
VOX-753		Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-753.wav						
VOX-754		Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-754.wav						
VOX-755		Growling_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-755.wav						
VOX-756		Growling_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-756.wav						
VOX-757		Clean	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-757.wav						
VOX-758		Clean_FLAT	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-758.wav						
VOX-759		Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-759.wav						
VOX-760		Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-760.wav						
VOX-761		Growling_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-761.wav						
VOX-762		Growling_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-762.wav						
VOX-763		Clean	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-763.wav						
VOX-764		Clean_FLAT	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-764.wav						
VOX-765		Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-765.wav						
VOX-766		Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-766.wav						
VOX-767		Growling_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-767.wav						
VOX-768		Growling_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-768.wav						
VOX-769		Clean	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-769.wav						
VOX-770		Clean_FLAT	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-770.wav						
VOX-771		Screaming_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-771.wav						
VOX-772		Screaming_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-772.wav						
VOX-773		Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-773.wav						
VOX-774		Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-774.wav						
VOX-775		Clean	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-775.wav						
VOX-776		Clean_FLAT	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-776.wav						
VOX-777		Screaming_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-777.wav						
VOX-778		Screaming_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-778.wav						
VOX-779		Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-779.wav						
VOX-780		Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-780.wav						
VOX-781		Clean	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-781.wav						
VOX-782		Clean_FLAT	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-782.wav						
VOX-783		Screaming_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-783.wav						
VOX-784		Screaming_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-784.wav						
VOX-785		Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-785.wav						
VOX-786		Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-786.wav						
VOX-787		Clean	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-787.wav						
VOX-788		Clean_FLAT	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-788.wav						
VOX-789		Screaming_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-789.wav						
VOX-790		Screaming_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-790.wav						
VOX-791		Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-791.wav						
VOX-792		Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-792.wav						
VOX-793		Clean										audio/VOX-793.wav						
VOX-794		Clean_FLAT										audio/VOX-794.wav						
VOX-795		Screaming_NV										audio/VOX-795.wav						
VOX-796		Screaming_V										audio/VOX-796.wav						
VOX-797		Growling_NV										audio/VOX-797.wav						
VOX-798		Growling_V										audio/VOX-798.wav						
VOX-799		Clean										audio/VOX-799.wav						
VOX-800		Clean_FLAT										audio/VOX-800.wav						
VOX-801		Screaming_NV										audio/VOX-801.wav						
VOX-802		Screaming_V										audio/VOX-802.wav						
VOX-803		Growling_NV										audio/VOX-803.wav						
VOX-804		Growling_V										audio/VOX-804.wav						
VOX-805		Clean										audio/VOX-805.wav						
VOX-806		Clean_FLAT										audio/VOX-806.wav						
VOX-807		Screaming_NV										audio/VOX-807.wav						
VOX-808		Screaming_V										audio/VOX-808.wav						
VOX-809		Growling_NV										audio/VOX-809.wav						
VOX-810		Growling_V										audio/VOX-810.wav						
VOX-811		Clean										audio/VOX-811.wav						
VOX-812		Clean_FLAT										audio/VOX-812.wav						
VOX-813		Screaming_NV										audio/VOX-813.wav						
VOX-814		Screaming_V										audio/VOX-814.wav						
VOX-815		Growling_NV										audio/VOX-815.wav						
VOX-816		Growling_V										audio/VOX-816.wav						
VOX-817		Clean										audio/VOX-817.wav						
VOX-818		Clean_FLAT										audio/VOX-818.wav						
VOX-819		Screaming_NV										audio/VOX-819.wav						
VOX-820		Screaming_V										audio/VOX-820.wav						
VOX-821		Growling_NV										audio/VOX-821.wav						
